@ startup
@ system date     : #08.10.2014
@ system time     : #13:19:47
@------------------------------------
@время; глуб.; натяж.; ДВП; Uтек; клав; F; режим; ход; (ошиб); хеш
@------------------------------------

13:26:57; 0041; +11.6; +1; 231; 00; 1; 1; D; CAE1
13:26:58; 0041; +11.6; +1; 231; 00; 1; 1; D; BA91
13:26:59; 0041; +11.6; +1; 231; 00; 1; 1; D; 7300
13:27:00; 0041; +11.1; +1; 225; 00; 1; 1; D; 2AC0
13:27:01; 0041; +11.2; +1; 225; 00; 1; 1; D; A8AE
13:27:02; 0042; +11.4; +1; 225; 00; 1; 1; D; 91E0
13:27:03; 0042; +11.7; +1; 225; 00; 1; 1; D; 138E
13:27:04; 0042; +11.9; +1; 224; 00; 1; 1; D; A2EA
13:27:05; 0042; +10.5; +1; 225; 00; 1; 1; D; 16BB
13:27:06; 0042; +10.2; +1; 225; 00; 1; 1; D; 62A1
13:27:07; 0043; +11.1; +1; 225; 00; 1; 1; D; CE30
13:27:08; 0043; +11.9; +1; 231; 00; 1; 1; D; A7B9
13:27:09; 0043; +11.9; +1; 231; 00; 1; 1; D; 6E28
13:27:10; 0043; +11.2; +1; 231; 00; 1; 1; D; 8665
13:27:11; 0043; +11.4; +1; 231; 00; 1; 1; D; D80A
13:27:12; 0044; +11.2; +1; 231; 00; 1; 1; D; D146
13:27:13; 0044; +11.1; +1; 231; 00; 1; 1; D; 5328
13:27:14; 0044; +11.0; +1; 232; 00; 1; 1; D; A7CD
13:27:15; 0044; +11.0; +1; 231; 00; 1; 1; D; 9F1C
13:27:16; 0044; +11.2; +1; 224; 00; 1; 1; D; F495
13:27:17; 0045; +11.4; +1; 225; 00; 1; 1; D; 963A
13:27:18; 0045; +11.4; +1; 225; 00; 1; 1; D; E64A
13:27:19; 0045; +11.5; +1; 224; 00; 1; 1; D; 464E
13:27:20; 0045; +10.7; +1; 225; 00; 1; 1; D; 17D1
13:27:21; 0045; +10.7; +1; 225; 00; 1; 1; D; DE40
13:27:22; 0046; +11.0; +1; 225; 00; 1; 1; D; 9CA4
13:27:23; 0046; +11.0; +1; 227; 00; 1; 1; D; 34B4
13:27:24; 0046; +11.0; +1; 232; 00; 1; 1; D; 0BD7
13:27:25; 0046; +10.8; +1; 231; 00; 1; 1; D; FB52
13:27:26; 0046; +11.0; +1; 231; 00; 1; 1; D; 29B6
13:27:27; 0047; +11.5; +1; 232; 00; 1; 1; D; 6167
13:27:28; 0047; +11.3; +1; 232; 00; 1; 1; D; 86E9
13:27:29; 0047; +11.2; +1; 231; 00; 1; 1; D; 476C
13:27:30; 0047; +10.8; +1; 231; 00; 1; 1; D; D48B
13:27:31; 0047; +10.9; +1; 231; 00; 1; 1; D; E44E
13:27:32; 0048; +11.2; +1; 225; 00; 1; 1; D; CA00
13:27:33; 0048; +11.6; +1; 225; 00; 1; 1; D; 26C4
13:27:34; 0048; +11.3; +1; 225; 00; 1; 1; D; 0634
13:27:35; 0048; +11.2; +1; 225; 00; 1; 1; D; 36F1
13:27:36; 0048; +11.6; +1; 225; 00; 1; 1; D; 0914
13:27:37; 0049; +11.8; +1; 225; 00; 1; 1; D; B1D0
13:27:38; 0049; +11.8; +1; 225; 00; 1; 1; D; C1A0
13:27:39; 0049; +11.3; +1; 231; 00; 1; 1; D; 5A37
13:27:40; 0049; +11.1; +1; 232; 00; 1; 1; D; D8F1
13:27:41; 0050; +11.3; +1; 231; 00; 1; 1; D; 5EE3
13:27:42; 0050; +11.1; +1; 231; 00; 1; 1; D; F6F8
13:27:43; 0050; +11.1; +1; 232; 00; 1; 1; D; CE29
13:27:44; 0050; +11.1; +1; 231; 00; 1; 1; D; C398
13:27:45; 0050; +11.5; +1; 232; 00; 1; 1; D; DE1C
13:27:46; 0051; +11.6; +1; 231; 00; 1; 1; D; D212
13:27:47; 0051; +11.9; +1; 226; 00; 1; 1; D; 9D90
13:27:48; 0051; +12.1; +1; 225; 00; 1; 1; D; 910B
13:27:49; 0051; +11.8; +1; 224; 00; 1; 1; D; BCA4
13:27:50; 0051; +11.9; +1; 225; 00; 1; 1; D; 3C29
13:27:51; 0052; +11.6; +1; 225; 00; 1; 1; D; 65B8
13:27:52; 0052; +11.4; +1; 224; 00; 1; 1; D; 5D62
13:27:53; 0052; +11.6; +1; 224; 00; 1; 1; D; 2658
13:27:54; 0052; +11.2; +1; 225; 00; 1; 1; D; 6F3D
13:27:55; 0052; +11.3; +1; 231; 00; 1; 1; D; 0CAB
13:27:56; 0053; +11.2; +1; 232; 00; 1; 1; D; B20E
13:27:57; 0053; +11.5; +1; 231; 00; 1; 1; D; E475
13:27:58; 0053; +11.3; +1; 231; 00; 1; 1; D; 03FB
13:27:59; 0053; +10.9; +1; 231; 00; 1; 1; D; B095
13:28:00; 0053; +11.9; +1; 232; 00; 1; 1; D; 0131
13:28:01; 0054; +12.1; +1; 231; 00; 1; 1; D; 3049
13:28:02; 0054; +11.7; +1; 231; 00; 1; 1; D; 7A06
13:28:03; 0054; +11.2; +1; 227; 00; 1; 1; D; 5D44
13:28:04; 0054; +11.4; +1; 225; 00; 1; 1; D; 57CA
13:28:05; 0054; +11.2; +1; 225; 00; 1; 1; D; 09A5
13:28:06; 0055; +11.3; +1; 225; 00; 1; 1; D; 4640
13:28:07; 0055; +11.5; +1; 225; 00; 1; 1; D; 182F
13:28:08; 0055; +11.2; +1; 225; 00; 1; 1; D; 06F5
13:28:09; 0055; +10.9; +1; 225; 00; 1; 1; D; 4CCF
13:28:10; 0055; +11.4; +1; 225; 00; 1; 1; D; B182
13:28:11; 0056; +11.4; +1; 231; 00; 1; 1; D; 9F40
13:28:12; 0056; +11.6; +1; 231; 00; 1; 1; D; 375B
13:28:13; 0056; +11.4; +1; 232; 00; 1; 1; D; BD21
13:28:14; 0056; +11.2; +1; 231; 00; 1; 1; D; 276E
13:28:15; 0056; +11.8; +1; 232; 00; 1; 1; D; E7BE
13:28:16; 0057; +11.3; +1; 231; 00; 1; 1; D; A11A
13:28:17; 0057; +11.6; +1; 232; 00; 1; 1; D; 45CA
13:28:18; 0057; +11.4; +1; 231; 00; 1; 1; D; 7651
13:28:19; 0057; +10.9; +1; 226; 00; 1; 1; D; 0986
13:28:20; 0058; +10.8; +1; 225; 00; 1; 1; D; 149F
13:28:21; 0058; +11.1; +1; 225; 00; 1; 1; D; EC0E
13:28:22; 0058; +11.1; +1; 225; 00; 1; 1; D; F6BE
13:28:23; 0058; +10.6; +1; 225; 00; 1; 1; D; D37B
13:28:24; 0058; +10.4; +1; 225; 00; 1; 1; D; 9D21
13:28:25; 0059; +10.7; +1; 225; 00; 1; 1; D; B34E
13:28:26; 0059; +11.5; +1; 225; 00; 1; 1; D; 99AB
13:28:27; 0059; +11.4; +1; 232; 00; 1; 1; D; 0B7D
13:28:28; 0059; +10.9; +1; 231; 00; 1; 1; D; 9E18
13:28:29; 0059; +10.8; +1; 231; 00; 1; 1; D; AEDD
13:28:30; 0060; +10.9; +1; 231; 00; 1; 1; D; 7220
13:28:31; 0060; +11.2; +1; 232; 00; 1; 1; D; C95A
13:28:32; 0060; +11.4; +1; 231; 00; 1; 1; D; B554
13:28:33; 0060; +11.0; +1; 231; 00; 1; 1; D; 5990
13:28:34; 0060; +11.1; +1; 231; 00; 1; 1; D; 5C35
